file,class,method,variable,usage
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,sampleOccurred/1[org.apache.jmeter.samplers.SampleEvent],numSamplesThreshold,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,sampleOccurred/1[org.apache.jmeter.samplers.SampleEvent],timeThresholdMs,4
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,sampleOccurred/1[org.apache.jmeter.samplers.SampleEvent],sampleStore,5
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,sampleOccurred/1[org.apache.jmeter.samplers.SampleEvent],batchSendTime,4
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,BatchSampleSender/0,log,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,readResolve/0,clientConfiguredTimeThresholdMs,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,readResolve/0,TIME_THRESHOLD_MS,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,readResolve/0,log,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,readResolve/0,clientConfiguredNumSamplesThreshold,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,readResolve/0,NUM_SAMPLES_THRESHOLD,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,readResolve/0,numSamplesThreshold,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,readResolve/0,timeThresholdMs,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,getListener/0,listener,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,testEnded/1[java.lang.String],log,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,testEnded/1[java.lang.String],listener,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,testEnded/1[java.lang.String],sampleStore,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,BatchSampleSender/1[org.apache.jmeter.samplers.RemoteSampleListener],clientConfiguredTimeThresholdMs,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,BatchSampleSender/1[org.apache.jmeter.samplers.RemoteSampleListener],log,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,BatchSampleSender/1[org.apache.jmeter.samplers.RemoteSampleListener],clientConfiguredNumSamplesThreshold,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/BatchSampleSender.java,org.apache.jmeter.samplers.BatchSampleSender,BatchSampleSender/1[org.apache.jmeter.samplers.RemoteSampleListener],listener,4
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,setSampleCount/1[int],sampleCount,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,isSuccessful/0,success,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getSubResults/0,subResults,3
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getSubResults/0,EMPTY_SR,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getSaveConfig/0,saveConfig,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getDataType/0,dataType,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getDataType/0,BINARY,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getDataType/0,TEXT,2
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,SampleResult/0,NANOTHREAD_SLEEP,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,SampleResult/0,USE_NANO_TIME,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getSamplerData/0,samplerData,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,setStopTestNow/1[boolean],stopTestNow,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getSampleLabel/0,label,1
/home/kiel/Documentos/padrões/Projeto/jMete/jmeter/src/core/src/main/java/org/apache/jmeter/samplers/SampleResult.java,org.apache.jmeter.samplers.SampleResult,getParent/0,parent,1
